gender,discipline,result,score
Man,Marathon,2:08:59,1149
Man,100 Kilometres Road,6:24:45,1149
Man,Half Marathon,1:00:58,1148
Man,25 Kilometres Road,1:13:18,1148
Man,30 Kilometres Road,1:29:25,1148
Man,Marathon,2:09:02,1148
Man,100 Kilometres Road,6:24:56,1148
Man,Half Marathon,1:00:59,1147
Man,25 Kilometres Road,1:13:19,1147
Man,30 Kilometres Road,1:29:27,1147
Man,Marathon,2:09:05,1147
Man,100 Kilometres Road,6:25:07,1147
Man,Half Marathon,1:01:01,1146
Man,25 Kilometres Road,1:13:21,1146
Man,30 Kilometres Road,1:29:30,1146
Man,Marathon,2:09:09,1146
Man,100 Kilometres Road,6:25:18,1146
Man,Half Marathon,1:01:02,1145
Man,25 Kilometres Road,1:13:23,1145
Man,30 Kilometres Road,1:29:32,1145
Man,Marathon,2:09:12,1145
Man,100 Kilometres Road,6:25:29,1145
Man,Half Marathon,1:01:04,1144
Man,25 Kilometres Road,1:13:25,1144
Man,30 Kilometres Road,1:29:34,1144
Man,Marathon,2:09:15,1144
Man,100 Kilometres Road,6:25:41,1144
Man,Half Marathon,1:01:05,1143
Man,25 Kilometres Road,1:13:27,1143
Man,30 Kilometres Road,1:29:37,1143
Man,Marathon,2:09:19,1143
Man,100 Kilometres Road,6:25:52,1143
Man,Half Marathon,1:01:07,1142
Man,25 Kilometres Road,1:13:29,1142
Man,30 Kilometres Road,1:29:39,1142
Man,Marathon,2:09:22,1142
Man,100 Kilometres Road,6:26:03,1142
Man,Half Marathon,1:01:08,1141
Man,25 Kilometres Road,1:13:31,1141
Man,30 Kilometres Road,1:29:41,1141
Man,Marathon,2:09:25,1141
Man,100 Kilometres Road,6:26:14,1141
Man,Half Marathon,1:01:10,1140
Man,25 Kilometres Road,1:13:32,1140
Man,30 Kilometres Road,1:29:43,1140
Man,Marathon,2:09:28,1140
Man,100 Kilometres Road,6:26:25,1140
Man,Half Marathon,1:01:11,1139
Man,25 Kilometres Road,1:13:34,1139
Man,30 Kilometres Road,1:29:46,1139
Man,Marathon,2:09:32,1139
Man,100 Kilometres Road,6:26:36,1139
Man,Half Marathon,1:01:13,1138
Man,25 Kilometres Road,1:13:36,1138
Man,30 Kilometres Road,1:29:48,1138
Man,Marathon,2:09:35,1138
Man,100 Kilometres Road,6:26:47,1138
Man,Half Marathon,1:01:14,1137
Man,25 Kilometres Road,1:13:38,1137
Man,30 Kilometres Road,1:29:50,1137
Man,Marathon,2:09:38,1137
Man,100 Kilometres Road,6:26:59,1137
Man,Half Marathon,1:01:16,1136
Man,25 Kilometres Road,1:13:40,1136
Man,30 Kilometres Road,1:29:53,1136
Man,Marathon,2:09:42,1136
Man,100 Kilometres Road,6:27:10,1136
Man,Half Marathon,1:01:18,1135
Man,25 Kilometres Road,1:13:42,1135
Man,30 Kilometres Road,1:29:55,1135
Man,Marathon,2:09:45,1135
Man,100 Kilometres Road,6:27:21,1135
Man,Half Marathon,1:01:19,1134
Man,25 Kilometres Road,1:13:44,1134
Man,30 Kilometres Road,1:29:57,1134
Man,Marathon,2:09:48,1134
Man,100 Kilometres Road,6:27:32,1134
Man,Half Marathon,1:01:21,1133
Man,25 Kilometres Road,1:13:45,1133
Man,30 Kilometres Road,1:29:59,1133
Man,Marathon,2:09:52,1133
Man,100 Kilometres Road,6:27:43,1133
Man,Half Marathon,1:01:22,1132
Man,25 Kilometres Road,1:13:47,1132
Man,30 Kilometres Road,1:30:02,1132
Man,Marathon,2:09:55,1132
Man,100 Kilometres Road,6:27:54,1132
Man,Half Marathon,1:01:24,1131
Man,25 Kilometres Road,1:13:49,1131
Man,30 Kilometres Road,1:30:04,1131
Man,Marathon,2:09:58,1131
Man,100 Kilometres Road,6:28:06,1131
Man,Half Marathon,1:01:25,1130
Man,25 Kilometres Road,1:13:51,1130
Man,30 Kilometres Road,1:30:06,1130
Man,Marathon,2:10:02,1130
Man,100 Kilometres Road,6:28:17,1130
Man,Half Marathon,1:01:27,1129
Man,25 Kilometres Road,1:13:53,1129
Man,30 Kilometres Road,1:30:09,1129
Man,Marathon,2:10:05,1129
Man,100 Kilometres Road,6:28:28,1129
Man,Half Marathon,1:01:28,1128
Man,25 Kilometres Road,1:13:55,1128
Man,30 Kilometres Road,1:30:11,1128
Man,Marathon,2:10:08,1128
Man,100 Kilometres Road,6:28:39,1128
Man,Half Marathon,1:01:30,1127
Man,25 Kilometres Road,1:13:57,1127
Man,30 Kilometres Road,1:30:13,1127
Man,Marathon,2:10:12,1127
Man,100 Kilometres Road,6:28:50,1127
Man,Half Marathon,1:01:31,1126
Man,25 Kilometres Road,1:13:58,1126
Man,30 Kilometres Road,1:30:16,1126
Man,Marathon,2:10:15,1126
Man,100 Kilometres Road,6:29:02,1126
Man,Half Marathon,1:01:33,1125
Man,25 Kilometres Road,1:14:00,1125
Man,30 Kilometres Road,1:30:18,1125
Man,Marathon,2:10:18,1125
Man,100 Kilometres Road,6:29:13,1125
Man,Half Marathon,1:01:34,1124
Man,25 Kilometres Road,1:14:02,1124
Man,30 Kilometres Road,1:30:20,1124
Man,Marathon,2:10:22,1124
Man,100 Kilometres Road,6:29:24,1124
Man,Half Marathon,1:01:36,1123
Man,25 Kilometres Road,1:14:04,1123
Man,30 Kilometres Road,1:30:22,1123
Man,Marathon,2:10:25,1123
Man,100 Kilometres Road,6:29:35,1123
Man,Half Marathon,1:01:37,1122
Man,25 Kilometres Road,1:14:06,1122
Man,30 Kilometres Road,1:30:25,1122
Man,Marathon,2:10:28,1122
Man,100 Kilometres Road,6:29:47,1122
Man,Half Marathon,1:01:39,1121
Man,25 Kilometres Road,1:14:08,1121
Man,30 Kilometres Road,1:30:27,1121
Man,Marathon,2:10:31,1121
Man,100 Kilometres Road,6:29:58,1121
Man,Half Marathon,1:01:40,1120
Man,25 Kilometres Road,1:14:10,1120
Man,30 Kilometres Road,1:30:29,1120
Man,Marathon,2:10:35,1120
Man,100 Kilometres Road,6:30:09,1120
Man,Half Marathon,1:01:42,1119
Man,25 Kilometres Road,1:14:12,1119
Man,30 Kilometres Road,1:30:32,1119
Man,Marathon,2:10:38,1119
Man,100 Kilometres Road,6:30:20,1119
Man,Half Marathon,1:01:44,1118
Man,25 Kilometres Road,1:14:13,1118
Man,30 Kilometres Road,1:30:34,1118
Man,Marathon,2:10:41,1118
Man,100 Kilometres Road,6:30:32,1118
Man,Half Marathon,1:01:45,1117
Man,25 Kilometres Road,1:14:15,1117
Man,30 Kilometres Road,1:30:36,1117
Man,Marathon,2:10:45,1117
Man,100 Kilometres Road,6:30:43,1117
Man,Half Marathon,1:01:47,1116
Man,25 Kilometres Road,1:14:17,1116
Man,30 Kilometres Road,1:30:39,1116
Man,Marathon,2:10:48,1116
Man,100 Kilometres Road,6:30:54,1116
Man,Half Marathon,1:01:48,1115
Man,25 Kilometres Road,1:14:19,1115
Man,30 Kilometres Road,1:30:41,1115
Man,Marathon,2:10:52,1115
Man,100 Kilometres Road,6:31:05,1115
Man,Half Marathon,1:01:50,1114
Man,25 Kilometres Road,1:14:21,1114
Man,30 Kilometres Road,1:30:43,1114
Man,Marathon,2:10:55,1114
Man,100 Kilometres Road,6:31:17,1114
Man,Half Marathon,1:01:51,1113
Man,25 Kilometres Road,1:14:23,1113
Man,30 Kilometres Road,1:30:46,1113
Man,Marathon,2:10:58,1113
Man,100 Kilometres Road,6:31:28,1113
Man,Half Marathon,1:01:53,1112
Man,25 Kilometres Road,1:14:25,1112
Man,30 Kilometres Road,1:30:48,1112
Man,Marathon,2:11:02,1112
Man,100 Kilometres Road,6:31:39,1112
Man,Half Marathon,1:01:54,1111
Man,25 Kilometres Road,1:14:27,1111
Man,30 Kilometres Road,1:30:50,1111
Man,Marathon,2:11:05,1111
Man,100 Kilometres Road,6:31:50,1111
Man,Half Marathon,1:01:56,1110
Man,25 Kilometres Road,1:14:28,1110
Man,30 Kilometres Road,1:30:52,1110
Man,Marathon,2:11:08,1110
Man,100 Kilometres Road,6:32:02,1110
Man,Half Marathon,1:01:57,1109
Man,25 Kilometres Road,1:14:30,1109
Man,30 Kilometres Road,1:30:55,1109
Man,Marathon,2:11:12,1109
Man,100 Kilometres Road,6:32:13,1109
Man,Half Marathon,1:01:59,1108
Man,25 Kilometres Road,1:14:32,1108
Man,30 Kilometres Road,1:30:57,1108
Man,Marathon,2:11:15,1108
Man,100 Kilometres Road,6:32:24,1108
Man,Half Marathon,1:02:01,1107
Man,25 Kilometres Road,1:14:34,1107
Man,30 Kilometres Road,1:30:59,1107
Man,Marathon,2:11:18,1107
Man,100 Kilometres Road,6:32:36,1107
Man,Half Marathon,1:02:02,1106
Man,25 Kilometres Road,1:14:36,1106
Man,30 Kilometres Road,1:31:02,1106
Man,Marathon,2:11:22,1106
Man,100 Kilometres Road,6:32:47,1106
Man,Half Marathon,1:02:04,1105
Man,25 Kilometres Road,1:14:38,1105
Man,30 Kilometres Road,1:31:04,1105
Man,Marathon,2:11:25,1105
Man,100 Kilometres Road,6:32:58,1105
Man,Half Marathon,1:02:05,1104
Man,25 Kilometres Road,1:14:40,1104
Man,30 Kilometres Road,1:31:06,1104
Man,Marathon,2:11:28,1104
Man,100 Kilometres Road,6:33:10,1104
Man,Half Marathon,1:02:07,1103
Man,25 Kilometres Road,1:14:42,1103
Man,30 Kilometres Road,1:31:09,1103
Man,Marathon,2:11:32,1103
Man,100 Kilometres Road,6:33:21,1103
Man,Half Marathon,1:02:08,1102
Man,25 Kilometres Road,1:14:43,1102
Man,30 Kilometres Road,1:31:11,1102
Man,Marathon,2:11:35,1102
Man,100 Kilometres Road,6:33:32,1102
Man,Half Marathon,1:02:10,1101
Man,25 Kilometres Road,1:14:45,1101
Man,30 Kilometres Road,1:31:13,1101
Man,Marathon,2:11:38,1101
Man,100 Kilometres Road,6:33:44,1101
Man,Half Marathon,1:02:11,1100
Man,25 Kilometres Road,1:14:47,1100
Man,30 Kilometres Road,1:31:16,1100
Man,Marathon,2:11:42,1100
Man,100 Kilometres Road,6:33:55,1100
Man,Half Marathon,1:02:13,1099
Man,25 Kilometres Road,1:14:49,1099
Man,30 Kilometres Road,1:31:18,1099
Man,Marathon,2:11:45,1099
Man,100 Kilometres Road,6:34:06,1099
Man,Half Marathon,1:02:14,1098
Man,25 Kilometres Road,1:14:51,1098
Man,30 Kilometres Road,1:31:20,1098
Man,Marathon,2:11:49,1098
Man,100 Kilometres Road,6:34:18,1098
Man,Half Marathon,1:02:16,1097
Man,25 Kilometres Road,1:14:53,1097
Man,30 Kilometres Road,1:31:23,1097
Man,Marathon,2:11:52,1097
Man,100 Kilometres Road,6:34:29,1097
Man,Half Marathon,1:02:18,1096
Man,25 Kilometres Road,1:14:55,1096
Man,30 Kilometres Road,1:31:25,1096
Man,Marathon,2:11:55,1096
Man,100 Kilometres Road,6:34:40,1096
Man,Half Marathon,1:02:19,1095
Man,25 Kilometres Road,1:14:57,1095
Man,30 Kilometres Road,1:31:27,1095
Man,Marathon,2:11:59,1095
Man,100 Kilometres Road,6:34:52,1095
Man,Half Marathon,1:02:21,1094
Man,25 Kilometres Road,1:14:59,1094
Man,30 Kilometres Road,1:31:30,1094
Man,Marathon,2:12:02,1094
Man,100 Kilometres Road,6:35:03,1094
Man,Half Marathon,1:02:22,1093
Man,25 Kilometres Road,1:15:00,1093
Man,30 Kilometres Road,1:31:32,1093
Man,Marathon,2:12:05,1093
Man,100 Kilometres Road,6:35:14,1093
Man,Half Marathon,1:02:24,1092
Man,25 Kilometres Road,1:15:02,1092
Man,30 Kilometres Road,1:31:34,1092
Man,Marathon,2:12:09,1092
Man,100 Kilometres Road,6:35:26,1092
Man,Half Marathon,1:02:25,1091
Man,25 Kilometres Road,1:15:04,1091
Man,30 Kilometres Road,1:31:37,1091
Man,Marathon,2:12:12,1091
Man,100 Kilometres Road,6:35:37,1091
Man,Half Marathon,1:02:27,1090
Man,25 Kilometres Road,1:15:06,1090
Man,30 Kilometres Road,1:31:39,1090
Man,Marathon,2:12:15,1090
Man,100 Kilometres Road,6:35:49,1090
Man,Half Marathon,1:02:28,1089
Man,25 Kilometres Road,1:15:08,1089
Man,30 Kilometres Road,1:31:41,1089
Man,Marathon,2:12:19,1089
Man,100 Kilometres Road,6:36:00,1089
Man,Half Marathon,1:02:30,1088
Man,25 Kilometres Road,1:15:10,1088
Man,30 Kilometres Road,1:31:44,1088
Man,Marathon,2:12:22,1088
Man,100 Kilometres Road,6:36:11,1088
Man,Half Marathon,1:02:32,1087
Man,25 Kilometres Road,1:15:12,1087
Man,30 Kilometres Road,1:31:46,1087
Man,Marathon,2:12:26,1087
Man,100 Kilometres Road,6:36:23,1087
Man,Half Marathon,1:02:33,1086
Man,25 Kilometres Road,1:15:14,1086
Man,30 Kilometres Road,1:31:48,1086
Man,Marathon,2:12:29,1086
Man,100 Kilometres Road,6:36:34,1086
Man,Half Marathon,1:02:35,1085
Man,25 Kilometres Road,1:15:16,1085
Man,30 Kilometres Road,1:31:51,1085
Man,Marathon,2:12:32,1085
Man,100 Kilometres Road,6:36:46,1085
Man,Half Marathon,1:02:36,1084
Man,25 Kilometres Road,1:15:18,1084
Man,30 Kilometres Road,1:31:53,1084
Man,Marathon,2:12:36,1084
Man,100 Kilometres Road,6:36:57,1084
Man,Half Marathon,1:02:38,1083
Man,25 Kilometres Road,1:15:19,1083
Man,30 Kilometres Road,1:31:55,1083
Man,Marathon,2:12:39,1083
Man,100 Kilometres Road,6:37:09,1083
Man,Half Marathon,1:02:39,1082
Man,25 Kilometres Road,1:15:21,1082
Man,30 Kilometres Road,1:31:58,1082
Man,Marathon,2:12:43,1082
Man,100 Kilometres Road,6:37:20,1082
Man,Half Marathon,1:02:41,1081
Man,25 Kilometres Road,1:15:23,1081
Man,30 Kilometres Road,1:32:00,1081
Man,Marathon,2:12:46,1081
Man,100 Kilometres Road,6:37:31,1081
Man,Half Marathon,1:02:42,1080
Man,25 Kilometres Road,1:15:25,1080
Man,30 Kilometres Road,1:32:03,1080
Man,Marathon,2:12:49,1080
Man,100 Kilometres Road,6:37:43,1080
Man,Half Marathon,1:02:44,1079
Man,25 Kilometres Road,1:15:27,1079
Man,30 Kilometres Road,1:32:05,1079
Man,Marathon,2:12:53,1079
Man,100 Kilometres Road,6:37:54,1079
Man,Half Marathon,1:02:46,1078
Man,25 Kilometres Road,1:15:29,1078
Man,30 Kilometres Road,1:32:07,1078
Man,Marathon,2:12:56,1078
Man,100 Kilometres Road,6:38:06,1078
Man,Half Marathon,1:02:47,1077
Man,25 Kilometres Road,1:15:31,1077
Man,30 Kilometres Road,1:32:10,1077
Man,Marathon,2:13:00,1077
Man,100 Kilometres Road,6:38:17,1077
Man,Half Marathon,1:02:49,1076
Man,25 Kilometres Road,1:15:33,1076
Man,30 Kilometres Road,1:32:12,1076
Man,Marathon,2:13:03,1076
Man,100 Kilometres Road,6:38:29,1076
Man,Half Marathon,1:02:50,1075
Man,25 Kilometres Road,1:15:35,1075
Man,30 Kilometres Road,1:32:14,1075
Man,Marathon,2:13:06,1075
Man,100 Kilometres Road,6:38:40,1075
Man,Half Marathon,1:02:52,1074
Man,25 Kilometres Road,1:15:37,1074
Man,30 Kilometres Road,1:32:17,1074
Man,Marathon,2:13:10,1074
Man,100 Kilometres Road,6:38:52,1074
Man,Half Marathon,1:02:53,1073
Man,25 Kilometres Road,1:15:39,1073
Man,30 Kilometres Road,1:32:19,1073
Man,Marathon,2:13:13,1073
Man,100 Kilometres Road,6:39:03,1073
Man,Half Marathon,1:02:55,1072
Man,25 Kilometres Road,1:15:40,1072
Man,30 Kilometres Road,1:32:21,1072
Man,Marathon,2:13:17,1072
Man,100 Kilometres Road,6:39:15,1072
Man,Half Marathon,1:02:57,1071
Man,25 Kilometres Road,1:15:42,1071
Man,30 Kilometres Road,1:32:24,1071
Man,Marathon,2:13:20,1071
Man,100 Kilometres Road,6:39:26,1071
Man,Half Marathon,1:02:58,1070
Man,25 Kilometres Road,1:15:44,1070
Man,30 Kilometres Road,1:32:26,1070
Man,Marathon,2:13:23,1070
Man,100 Kilometres Road,6:39:38,1070
Man,Half Marathon,1:03:00,1069
Man,25 Kilometres Road,1:15:46,1069
Man,30 Kilometres Road,1:32:28,1069
Man,Marathon,2:13:27,1069
Man,100 Kilometres Road,6:39:49,1069
Man,Half Marathon,1:03:01,1068
Man,25 Kilometres Road,1:15:48,1068
Man,30 Kilometres Road,1:32:31,1068
Man,Marathon,2:13:30,1068
Man,100 Kilometres Road,6:40:01,1068
Man,Half Marathon,1:03:03,1067
Man,25 Kilometres Road,1:15:50,1067
Man,30 Kilometres Road,1:32:33,1067
Man,Marathon,2:13:34,1067
Man,100 Kilometres Road,6:40:12,1067
Man,Half Marathon,1:03:04,1066
Man,25 Kilometres Road,1:15:52,1066
Man,30 Kilometres Road,1:32:36,1066
Man,Marathon,2:13:37,1066
Man,100 Kilometres Road,6:40:24,1066
Man,Half Marathon,1:03:06,1065
Man,25 Kilometres Road,1:15:54,1065
Man,30 Kilometres Road,1:32:38,1065
Man,Marathon,2:13:40,1065
Man,100 Kilometres Road,6:40:35,1065
Man,Half Marathon,1:03:08,1064
Man,25 Kilometres Road,1:15:56,1064
Man,30 Kilometres Road,1:32:40,1064
Man,Marathon,2:13:44,1064
Man,100 Kilometres Road,6:40:47,1064
Man,Half Marathon,1:03:09,1063
Man,25 Kilometres Road,1:15:58,1063
Man,30 Kilometres Road,1:32:43,1063
Man,Marathon,2:13:47,1063
Man,100 Kilometres Road,6:40:58,1063
Man,Half Marathon,1:03:11,1062
Man,25 Kilometres Road,1:16:00,1062
Man,30 Kilometres Road,1:32:45,1062
Man,Marathon,2:13:51,1062
Man,100 Kilometres Road,6:41:10,1062
Man,Half Marathon,1:03:12,1061
Man,25 Kilometres Road,1:16:01,1061
Man,30 Kilometres Road,1:32:47,1061
Man,Marathon,2:13:54,1061
Man,100 Kilometres Road,6:41:21,1061
Man,Half Marathon,1:03:14,1060
Man,25 Kilometres Road,1:16:03,1060
Man,30 Kilometres Road,1:32:50,1060
Man,Marathon,2:13:58,1060
Man,100 Kilometres Road,6:41:33,1060
Man,Half Marathon,1:03:15,1059
Man,25 Kilometres Road,1:16:05,1059
Man,30 Kilometres Road,1:32:52,1059
Man,Marathon,2:14:01,1059
Man,100 Kilometres Road,6:41:45,1059
Man,Half Marathon,1:03:17,1058
Man,25 Kilometres Road,1:16:07,1058
Man,30 Kilometres Road,1:32:55,1058
Man,Marathon,2:14:04,1058
Man,100 Kilometres Road,6:41:56,1058
Man,Half Marathon,1:03:19,1057
Man,25 Kilometres Road,1:16:09,1057
Man,30 Kilometres Road,1:32:57,1057
Man,Marathon,2:14:08,1057
Man,100 Kilometres Road,6:42:08,1057
Man,Half Marathon,1:03:20,1056
Man,25 Kilometres Road,1:16:11,1056
Man,30 Kilometres Road,1:32:59,1056
Man,Marathon,2:14:11,1056
Man,100 Kilometres Road,6:42:19,1056
Man,Half Marathon,1:03:22,1055
Man,25 Kilometres Road,1:16:13,1055
Man,30 Kilometres Road,1:33:02,1055
Man,Marathon,2:14:15,1055
Man,100 Kilometres Road,6:42:31,1055
Man,Half Marathon,1:03:23,1054
Man,25 Kilometres Road,1:16:15,1054
Man,30 Kilometres Road,1:33:04,1054
Man,Marathon,2:14:18,1054
Man,100 Kilometres Road,6:42:42,1054
Man,Half Marathon,1:03:25,1053
Man,25 Kilometres Road,1:16:17,1053
Man,30 Kilometres Road,1:33:06,1053
Man,Marathon,2:14:22,1053
Man,100 Kilometres Road,6:42:54,1053
Man,Half Marathon,1:03:27,1052
Man,25 Kilometres Road,1:16:19,1052
Man,30 Kilometres Road,1:33:09,1052
Man,Marathon,2:14:25,1052
Man,100 Kilometres Road,6:43:06,1052
Man,Half Marathon,1:03:28,1051
Man,25 Kilometres Road,1:16:21,1051
Man,30 Kilometres Road,1:33:11,1051
Man,Marathon,2:14:28,1051
Man,100 Kilometres Road,6:43:17,1051
Man,Half Marathon,1:03:30,1050
Man,25 Kilometres Road,1:16:23,1050
Man,30 Kilometres Road,1:33:14,1050
Man,Marathon,2:14:32,1050
Man,100 Kilometres Road,6:43:29,1050
Man,Half Marathon,1:03:31,1049
Man,25 Kilometres Road,1:16:25,1049
Man,30 Kilometres Road,1:33:16,1049
Man,Marathon,2:14:35,1049
Man,100 Kilometres Road,6:43:41,1049
Man,Half Marathon,1:03:33,1048
Man,25 Kilometres Road,1:16:27,1048
Man,30 Kilometres Road,1:33:18,1048
Man,Marathon,2:14:39,1048
Man,100 Kilometres Road,6:43:52,1048
Man,Half Marathon,1:03:34,1047
Man,25 Kilometres Road,1:16:28,1047
Man,30 Kilometres Road,1:33:21,1047
Man,Marathon,2:14:42,1047
Man,100 Kilometres Road,6:44:04,1047
Man,Half Marathon,1:03:36,1046
Man,25 Kilometres Road,1:16:30,1046
Man,30 Kilometres Road,1:33:23,1046
Man,Marathon,2:14:46,1046
Man,100 Kilometres Road,6:44:15,1046
Man,Half Marathon,1:03:38,1045
Man,25 Kilometres Road,1:16:32,1045
Man,30 Kilometres Road,1:33:25,1045
Man,Marathon,2:14:49,1045
Man,100 Kilometres Road,6:44:27,1045
Man,Half Marathon,1:03:39,1044
Man,25 Kilometres Road,1:16:34,1044
Man,30 Kilometres Road,1:33:28,1044
Man,Marathon,2:14:53,1044
Man,100 Kilometres Road,6:44:39,1044
Man,Half Marathon,1:03:41,1043
Man,25 Kilometres Road,1:16:36,1043
Man,30 Kilometres Road,1:33:30,1043
Man,Marathon,2:14:56,1043
Man,100 Kilometres Road,6:44:50,1043
Man,Half Marathon,1:03:42,1042
Man,25 Kilometres Road,1:16:38,1042
Man,30 Kilometres Road,1:33:33,1042
Man,Marathon,2:14:59,1042
Man,100 Kilometres Road,6:45:02,1042
Man,Half Marathon,1:03:44,1041
Man,25 Kilometres Road,1:16:40,1041
Man,30 Kilometres Road,1:33:35,1041
Man,Marathon,2:15:03,1041
Man,100 Kilometres Road,6:45:14,1041
Man,Half Marathon,1:03:46,1040
Man,25 Kilometres Road,1:16:42,1040
Man,30 Kilometres Road,1:33:37,1040
Man,Marathon,2:15:06,1040
Man,100 Kilometres Road,6:45:25,1040
Man,Half Marathon,1:03:47,1039
Man,25 Kilometres Road,1:16:44,1039
Man,30 Kilometres Road,1:33:40,1039
Man,Marathon,2:15:10,1039
Man,100 Kilometres Road,6:45:37,1039
Man,Half Marathon,1:03:49,1038
Man,25 Kilometres Road,1:16:46,1038
Man,30 Kilometres Road,1:33:42,1038
Man,Marathon,2:15:13,1038
Man,100 Kilometres Road,6:45:49,1038
Man,Half Marathon,1:03:50,1037
Man,25 Kilometres Road,1:16:48,1037
Man,30 Kilometres Road,1:33:45,1037
Man,Marathon,2:15:17,1037
Man,100 Kilometres Road,6:46:00,1037
Man,Half Marathon,1:03:52,1036
Man,25 Kilometres Road,1:16:50,1036
Man,30 Kilometres Road,1:33:47,1036
Man,Marathon,2:15:20,1036
Man,100 Kilometres Road,6:46:12,1036
Man,Half Marathon,1:03:54,1035
Man,25 Kilometres Road,1:16:52,1035
Man,30 Kilometres Road,1:33:49,1035
Man,Marathon,2:15:24,1035
Man,100 Kilometres Road,6:46:24,1035
Man,Half Marathon,1:03:55,1034
Man,25 Kilometres Road,1:16:54,1034
Man,30 Kilometres Road,1:33:52,1034
Man,Marathon,2:15:27,1034
Man,100 Kilometres Road,6:46:35,1034
Man,Half Marathon,1:03:57,1033
Man,25 Kilometres Road,1:16:56,1033
Man,30 Kilometres Road,1:33:54,1033
Man,Marathon,2:15:31,1033
Man,100 Kilometres Road,6:46:47,1033
Man,Half Marathon,1:03:58,1032
Man,25 Kilometres Road,1:16:58,1032
Man,30 Kilometres Road,1:33:57,1032
Man,Marathon,2:15:34,1032
Man,100 Kilometres Road,6:46:59,1032
Man,Half Marathon,1:04:00,1031
Man,25 Kilometres Road,1:17:00,1031
Man,30 Kilometres Road,1:33:59,1031
Man,Marathon,2:15:38,1031
Man,100 Kilometres Road,6:47:11,1031
Man,Half Marathon,1:04:02,1030
Man,25 Kilometres Road,1:17:02,1030
Man,30 Kilometres Road,1:34:01,1030
Man,Marathon,2:15:41,1030
Man,100 Kilometres Road,6:47:22,1030
Man,Half Marathon,1:04:03,1029
Man,25 Kilometres Road,1:17:03,1029
Man,30 Kilometres Road,1:34:04,1029
Man,Marathon,2:15:44,1029
Man,100 Kilometres Road,6:47:34,1029
Man,Half Marathon,1:04:05,1028
Man,25 Kilometres Road,1:17:05,1028
Man,30 Kilometres Road,1:34:06,1028
Man,Marathon,2:15:48,1028
Man,100 Kilometres Road,6:47:46,1028
Man,Half Marathon,1:04:06,1027
Man,25 Kilometres Road,1:17:07,1027
Man,30 Kilometres Road,1:34:09,1027
Man,Marathon,2:15:51,1027
Man,100 Kilometres Road,6:47:58,1027
Man,Half Marathon,1:04:08,1026
Man,25 Kilometres Road,1:17:09,1026
Man,30 Kilometres Road,1:34:11,1026
Man,Marathon,2:15:55,1026
Man,100 Kilometres Road,6:48:09,1026
Man,Half Marathon,1:04:10,1025
Man,25 Kilometres Road,1:17:11,1025
Man,30 Kilometres Road,1:34:13,1025
Man,Marathon,2:15:58,1025
Man,100 Kilometres Road,6:48:21,1025
Man,Half Marathon,1:04:11,1024
Man,25 Kilometres Road,1:17:13,1024
Man,30 Kilometres Road,1:34:16,1024
Man,Marathon,2:16:02,1024
Man,100 Kilometres Road,6:48:33,1024
Man,Half Marathon,1:04:13,1023
Man,25 Kilometres Road,1:17:15,1023
Man,30 Kilometres Road,1:34:18,1023
Man,Marathon,2:16:05,1023
Man,100 Kilometres Road,6:48:45,1023
Man,Half Marathon,1:04:14,1022
Man,25 Kilometres Road,1:17:17,1022
Man,30 Kilometres Road,1:34:21,1022
Man,Marathon,2:16:09,1022
Man,100 Kilometres Road,6:48:56,1022
Man,Half Marathon,1:04:16,1021
Man,25 Kilometres Road,1:17:19,1021
Man,30 Kilometres Road,1:34:23,1021
Man,Marathon,2:16:12,1021
Man,100 Kilometres Road,6:49:08,1021
Man,Half Marathon,1:04:18,1020
Man,25 Kilometres Road,1:17:21,1020
Man,30 Kilometres Road,1:34:26,1020
Man,Marathon,2:16:16,1020
Man,100 Kilometres Road,6:49:20,1020
Man,Half Marathon,1:04:19,1019
Man,25 Kilometres Road,1:17:23,1019
Man,30 Kilometres Road,1:34:28,1019
Man,Marathon,2:16:19,1019
Man,100 Kilometres Road,6:49:32,1019
Man,Half Marathon,1:04:21,1018
Man,25 Kilometres Road,1:17:25,1018
Man,30 Kilometres Road,1:34:30,1018
Man,Marathon,2:16:23,1018
Man,100 Kilometres Road,6:49:43,1018
Man,Half Marathon,1:04:22,1017
Man,25 Kilometres Road,1:17:27,1017
Man,30 Kilometres Road,1:34:33,1017
Man,Marathon,2:16:26,1017
Man,100 Kilometres Road,6:49:55,1017
Man,Half Marathon,1:04:24,1016
Man,25 Kilometres Road,1:17:29,1016
Man,30 Kilometres Road,1:34:35,1016
Man,Marathon,2:16:30,1016
Man,100 Kilometres Road,6:50:07,1016
